Area;Year;GDP per capita - with interpolations;Type of data;Data period;Longer description;Growth linked to which year;If use region or neighbor - what is used;Source ;Source notes;Other notes;Adjustments of data;Regional average multiplied with spread-ot factor;Other footnotes;Other footnotes;Other footnotes
Latvia;1893;1 030;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1894;1 171;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1895;1 083;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1896;1 193;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1897;1 173;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1898;1 204;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1899;1 278;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1900;1 251;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1901;1 282;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1902;1 393;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1903;1 297;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1904;1 434;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1905;1 269;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1906;1 213;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1907;1 166;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1908;1 273;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1909;1 322;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1910;1 410;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1911;1 303;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1912;1 408;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1913;1 479;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1914;1 412;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1915;1 454;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1916;1 292;Growth from neighbour country.;1800-1917.;;1917;Russia;Maddison on-line.;;;;;;;
Latvia;1917;1 135;Growth, national, guesstimate.;1917-1923.;The growth was guesstimated for these years. The guesses were loosely based on the development of Finland and Russia, and we tried to take into account the fact that the country had an war of independence during 1919 (Finland had a similar civil war in 1918), but avoided much of the turbulence in the USSR after 1919. we aslo tried to get a reasonable level before world war 1.;1923;;;;;;;;;
Latvia;1918;908;Growth, national, guesstimate.;1917-1923.;The growth was guesstimated for these years. The guesses were loosely based on the development of Finland and Russia, and we tried to take into account the fact that the country had an war of independence during 1919 (Finland had a similar civil war in 1918), but avoided much of the turbulence in the USSR after 1919. we aslo tried to get a reasonable level before world war 1.;1923;;;;;;;;;
Latvia;1919;835;Growth, national, guesstimate.;1917-1923.;The growth was guesstimated for these years. The guesses were loosely based on the development of Finland and Russia, and we tried to take into account the fact that the country had an war of independence during 1919 (Finland had a similar civil war in 1918), but avoided much of the turbulence in the USSR after 1919. we aslo tried to get a reasonable level before world war 1.;1923;;;;;;;;;
Latvia;1920;1 086;Growth, national, guesstimate.;1917-1923.;The growth was guesstimated for these years. The guesses were loosely based on the development of Finland and Russia, and we tried to take into account the fact that the country had an war of independence during 1919 (Finland had a similar civil war in 1918), but avoided much of the turbulence in the USSR after 1919. we aslo tried to get a reasonable level before world war 1.;1923;;;;;;;;;
Latvia;1921;1 249;Growth, national, guesstimate.;1917-1923.;The growth was guesstimated for these years. The guesses were loosely based on the development of Finland and Russia, and we tried to take into account the fact that the country had an war of independence during 1919 (Finland had a similar civil war in 1918), but avoided much of the turbulence in the USSR after 1919. we aslo tried to get a reasonable level before world war 1.;1923;;;;;;;;;
Latvia;1922;1 436;Growth, national, guesstimate.;1917-1923.;The growth was guesstimated for these years. The guesses were loosely based on the development of Finland and Russia, and we tried to take into account the fact that the country had an war of independence during 1919 (Finland had a similar civil war in 1918), but avoided much of the turbulence in the USSR after 1919. we aslo tried to get a reasonable level before world war 1.;1923;;;;;;;;;
Latvia;1923;1 536;Growth from neighbour country.;1923-1940.;;1924;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1924;1 562;Growth from neighbour country.;1923-1940.;;1925;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1925;1 636;Growth from neighbour country.;1923-1940.;;1926;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1926;1 680;Growth from neighbour country.;1923-1940.;;1927;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1927;1 796;Growth from neighbour country.;1923-1940.;;1928;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1928;1 902;Growth from neighbour country.;1923-1940.;;1929;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1929;1 909;Growth from neighbour country.;1923-1940.;;1930;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1930;1 873;Growth from neighbour country.;1923-1940.;;1931;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1931;1 813;Growth from neighbour country.;1923-1940.;;1932;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1932;1 791;Growth from neighbour country.;1923-1940.;;1933;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1933;1 898;Growth from neighbour country.;1923-1940.;;1934;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1934;2 099;Growth from neighbour country.;1923-1940.;;1935;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1935;2 173;Growth from neighbour country.;1923-1940.;;1936;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1936;2 303;Growth from neighbour country.;1923-1940.;;1937;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1937;2 418;Growth from neighbour country.;1923-1940.;;1938;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1938;2 522;Growth from neighbour country.;1923-1940.;;1939;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1939;2 394;Growth from neighbour country.;1923-1940.;;1940;Finland;;During the years of independence we used growth of Finland, rather than USSR. The only argument for this is that Finland was also a country round the Baltic sea that became independent from Russia after the world war 1.;;;;;;
Latvia;1940;2 262;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1941;2 220;Interpolated.;;;;;;;;;;;;
Latvia;1942;2 178;Interpolated.;;;;;;;;;;;;
Latvia;1943;2 137;Interpolated.;;;;;;;;;;;;
Latvia;1944;2 097;Interpolated.;;;;;;;;;;;;
Latvia;1945;2 058;Interpolated.;;;;;;;;;;;;
Latvia;1946;2 019;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1947;2 244;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1948;2 535;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1949;2 769;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1950;2 999;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1951;2 961;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1952;3 099;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1953;3 180;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1954;3 278;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1955;3 496;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1956;3 764;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1957;3 774;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1958;3 986;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1959;3 872;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1960;4 164;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1961;4 325;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1962;4 370;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1963;4 206;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1964;4 685;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1965;4 890;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1966;5 070;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1967;5 238;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1968;5 490;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1969;5 515;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1970;5 884;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1971;5 981;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1972;5 956;Growth from neighbour country.;1940-1973.;;1973;Russia;Maddison on-line.;;;;;;;
Latvia;1973;6 395;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1974;6 651;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1975;7 050;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1976;7 351;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1977;7 489;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1978;7 636;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1979;8 001;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1980;8 278;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1981;8 578;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1982;8 728;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1983;9 127;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1984;9 597;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1985;9 502;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1986;9 893;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1987;10 064;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1988;10 513;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1989;11 044;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1990;10 218;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1991;8 960;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1992;6 152;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1993;5 949;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1994;6 170;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1995;6 192;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1996;6 488;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1997;7 143;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1998;7 605;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;1999;8 029;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;2000;8 649;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;2001;9 396;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;2002;10 094;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;2003;10 880;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;2004;11 888;Growth, national;1973-2005.;;2005;;WDI (lcu).;;;;;;;
Latvia;2005;13 218;Level.;2005;;;;ICP.;;;;;;;
Latvia;2006;14 836;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Latvia;2007;16 401;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Latvia;2008;15 987;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Latvia;2009;13 329;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Latvia;2010;13 467;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Latvia;2011;14 519;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Latvia;2012;15 575;Growth, national;2005-2018.;;2005;;IMF (2013);;;;;;;
Latvia;2013;16 272;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Latvia;2014;17 006;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Latvia;2015;17 771;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Latvia;2016;18 546;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Latvia;2017;19 349;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Latvia;2018;20 184;Growth, national, guesstimate.;2005-2018.;Based on projected growth from IMF (2013).;2005;;IMF (2013);;;;;;;
Lebanon;1800;932;Extrapolated.;1800;Extrapolated, assuming constant growth 1800-1820.;;1820;NA;;;;;;;
Lebanon;1801;932;Interpolated.;;;;;;;;;;;;
Lebanon;1802;932;Interpolated.;;;;;;;;;;;;
Lebanon;1803;932;Interpolated.;;;;;;;;;;;;
Lebanon;1804;932;Interpolated.;;;;;;;;;;;;
Lebanon;1805;932;Interpolated.;;;;;;;;;;;;
Lebanon;1806;932;Interpolated.;;;;;;;;;;;;
Lebanon;1807;932;Interpolated.;;;;;;;;;;;;
Lebanon;1808;932;Interpolated.;;;;;;;;;;;;
Lebanon;1809;932;Interpolated.;;;;;;;;;;;;
Lebanon;1810;932;Interpolated.;;;;;;;;;;;;
Lebanon;1811;932;Interpolated.;;;;;;;;;;;;
Lebanon;1812;932;Interpolated.;;;;;;;;;;;;
Lebanon;1813;932;Interpolated.;;;;;;;;;;;;
Lebanon;1814;932;Interpolated.;;;;;;;;;;;;
Lebanon;1815;932;Interpolated.;;;;;;;;;;;;
Lebanon;1816;932;Interpolated.;;;;;;;;;;;;
Lebanon;1817;932;Interpolated.;;;;;;;;;;;;
Lebanon;1818;932;Interpolated.;;;;;;;;;;;;
Lebanon;1819;932;Interpolated.;;;;;;;;;;;;
Lebanon;1820;932;Level, guesstimated.;1820;Level guesstimated based on the relative position to other countries in this year, e.g. a higher level than Egypt, and about at the same level as Japan. Information on the relative position from e1844.;;;Based on e1844.;;;;;;;
Lebanon;1821;938;Interpolated.;;;;;;;;;;;;
Lebanon;1822;945;Interpolated.;;;;;;;;;;;;
Lebanon;1823;952;Interpolated.;;;;;;;;;;;;
Lebanon;1824;958;Interpolated.;;;;;;;;;;;;
Lebanon;1825;965;Interpolated.;;;;;;;;;;;;
Lebanon;1826;972;Interpolated.;;;;;;;;;;;;
Lebanon;1827;978;Interpolated.;;;;;;;;;;;;
Lebanon;1828;985;Interpolated.;;;;;;;;;;;;
Lebanon;1829;992;Interpolated.;;;;;;;;;;;;
Lebanon;1830;999;Interpolated.;;;;;;;;;;;;
Lebanon;1831;1 006;Interpolated.;;;;;;;;;;;;
Lebanon;1832;1 013;Interpolated.;;;;;;;;;;;;
Lebanon;1833;1 020;Interpolated.;;;;;;;;;;;;
Lebanon;1834;1 027;Interpolated.;;;;;;;;;;;;
Lebanon;1835;1 034;Interpolated.;;;;;;;;;;;;
Lebanon;1836;1 041;Interpolated.;;;;;;;;;;;;
Lebanon;1837;1 048;Interpolated.;;;;;;;;;;;;
Lebanon;1838;1 056;Interpolated.;;;;;;;;;;;;
Lebanon;1839;1 063;Interpolated.;;;;;;;;;;;;
Lebanon;1840;1 070;Interpolated.;;;;;;;;;;;;
Lebanon;1841;1 078;Interpolated.;;;;;;;;;;;;
Lebanon;1842;1 085;Interpolated.;;;;;;;;;;;;
Lebanon;1843;1 093;Interpolated.;;;;;;;;;;;;
Lebanon;1844;1 100;Interpolated.;;;;;;;;;;;;
Lebanon;1845;1 108;Interpolated.;;;;;;;;;;;;
Lebanon;1846;1 116;Interpolated.;;;;;;;;;;;;
Lebanon;1847;1 124;Interpolated.;;;;;;;;;;;;
Lebanon;1848;1 131;Interpolated.;;;;;;;;;;;;
Lebanon;1849;1 139;Interpolated.;;;;;;;;;;;;
Lebanon;1850;1 147;Interpolated.;;;;;;;;;;;;
Lebanon;1851;1 155;Interpolated.;;;;;;;;;;;;
Lebanon;1852;1 163;Interpolated.;;;;;;;;;;;;
Lebanon;1853;1 171;Interpolated.;;;;;;;;;;;;
Lebanon;1854;1 179;Interpolated.;;;;;;;;;;;;
Lebanon;1855;1 188;Interpolated.;;;;;;;;;;;;
Lebanon;1856;1 196;Interpolated.;;;;;;;;;;;;
Lebanon;1857;1 204;Interpolated.;;;;;;;;;;;;
Lebanon;1858;1 212;Interpolated.;;;;;;;;;;;;
Lebanon;1859;1 221;Interpolated.;;;;;;;;;;;;
Lebanon;1860;1 229;Interpolated.;;;;;;;;;;;;
Lebanon;1861;1 238;Interpolated.;;;;;;;;;;;;
Lebanon;1862;1 247;Interpolated.;;;;;;;;;;;;
Lebanon;1863;1 255;Interpolated.;;;;;;;;;;;;
Lebanon;1864;1 264;Interpolated.;;;;;;;;;;;;
Lebanon;1865;1 273;Interpolated.;;;;;;;;;;;;
Lebanon;1866;1 282;Interpolated.;;;;;;;;;;;;
Lebanon;1867;1 290;Interpolated.;;;;;;;;;;;;
Lebanon;1868;1 299;Interpolated.;;;;;;;;;;;;
Lebanon;1869;1 308;Interpolated.;;;;;;;;;;;;
Lebanon;1870;1 318;Growth, national, adjusted;1820-1970.;Growth from Maddison on-line, adjusted to fit 1820 & 1970.;1820 & 1970.;;Maddison on-line.;;;;;;;
Lebanon;1871;1 334;Interpolated.;;;;;;;;;;;;
Lebanon;1872;1 352;Interpolated.;;;;;;;;;;;;
Lebanon;1873;1 369;Interpolated.;;;;;;;;;;;;
Lebanon;1874;1 387;Interpolated.;;;;;;;;;;;;
Lebanon;1875;1 405;Interpolated.;;;;;;;;;;;;
Lebanon;1876;1 423;Interpolated.;;;;;;;;;;;;
Lebanon;1877;1 441;Interpolated.;;;;;;;;;;;;
Lebanon;1878;1 460;Interpolated.;;;;;;;;;;;;
Lebanon;1879;1 478;Interpolated.;;;;;;;;;;;;
Lebanon;1880;1 497;Interpolated.;;;;;;;;;;;;
Lebanon;1881;1 517;Interpolated.;;;;;;;;;;;;
Lebanon;1882;1 536;Interpolated.;;;;;;;;;;;;
Lebanon;1883;1 556;Interpolated.;;;;;;;;;;;;
Lebanon;1884;1 576;Interpolated.;;;;;;;;;;;;
Lebanon;1885;1 596;Interpolated.;;;;;;;;;;;;
Lebanon;1886;1 617;Interpolated.;;;;;;;;;;;;
Lebanon;1887;1 638;Interpolated.;;;;;;;;;;;;
Lebanon;1888;1 659;Interpolated.;;;;;;;;;;;;
Lebanon;1889;1 680;Interpolated.;;;;;;;;;;;;
Lebanon;1890;1 702;Interpolated.;;;;;;;;;;;;
Lebanon;1891;1 724;Interpolated.;;;;;;;;;;;;
Lebanon;1892;1 746;Interpolated.;;;;;;;;;;;;
Lebanon;1893;1 768;Interpolated.;;;;;;;;;;;;
Lebanon;1894;1 791;Interpolated.;;;;;;;;;;;;
Lebanon;1895;1 814;Interpolated.;;;;;;;;;;;;
Lebanon;1896;1 837;Interpolated.;;;;;;;;;;;;
Lebanon;1897;1 861;Interpolated.;;;;;;;;;;;;
Lebanon;1898;1 885;Interpolated.;;;;;;;;;;;;
Lebanon;1899;1 909;Interpolated.;;;;;;;;;;;;
Lebanon;1900;1 934;Interpolated.;;;;;;;;;;;;
Lebanon;1901;1 959;Interpolated.;;;;;;;;;;;;
Lebanon;1902;1 984;Interpolated.;;;;;;;;;;;;
Lebanon;1903;2 010;Interpolated.;;;;;;;;;;;;
Lebanon;1904;2 036;Interpolated.;;;;;;;;;;;;
Lebanon;1905;2 062;Interpolated.;;;;;;;;;;;;
Lebanon;1906;2 088;Interpolated.;;;;;;;;;;;;
Lebanon;1907;2 115;Interpolated.;;;;;;;;;;;;
Lebanon;1908;2 142;Interpolated.;;;;;;;;;;;;
Lebanon;1909;2 170;Interpolated.;;;;;;;;;;;;
Lebanon;1910;2 198;Interpolated.;;;;;;;;;;;;
Lebanon;1911;2 226;Interpolated.;;;;;;;;;;;;
Lebanon;1912;2 255;Interpolated.;;;;;;;;;;;;
Lebanon;1913;2 284;Growth, national, adjusted;1820-1970.;Growth from Maddison on-line, adjusted to fit 1820 & 1970.;1820 & 1970.;;Maddison on-line.;;;;;;;
Lebanon;1914;2 325;Interpolated.;;;;;;;;;;;;
Lebanon;1915;2 367;Interpolated.;;;;;;;;;;;;
Lebanon;1916;2 409;Interpolated.;;;;;;;;;;;;
Lebanon;1917;2 452;Interpolated.;;;;;;;;;;;;
Lebanon;1918;2 496;Interpolated.;;;;;;;;;;;;
Lebanon;1919;2 541;Interpolated.;;;;;;;;;;;;
Lebanon;1920;2 586;Interpolated.;;;;;;;;;;;;
Lebanon;1921;2 633;Interpolated.;;;;;;;;;;;;
Lebanon;1922;2 680;Interpolated.;;;;;;;;;;;;
Lebanon;1923;2 728;Interpolated.;;;;;;;;;;;;
Lebanon;1924;2 777;Interpolated.;;;;;;;;;;;;
Lebanon;1925;2 827;Interpolated.;;;;;;;;;;;;
Lebanon;1926;2 877;Interpolated.;;;;;;;;;;;;
Lebanon;1927;2 929;Interpolated.;;;;;;;;;;;;
Lebanon;1928;2 981;Interpolated.;;;;;;;;;;;;
Lebanon;1929;3 035;Interpolated.;;;;;;;;;;;;
Lebanon;1930;3 089;Interpolated.;;;;;;;;;;;;
Lebanon;1931;3 145;Interpolated.;;;;;;;;;;;;
Lebanon;1932;3 201;Interpolated.;;;;;;;;;;;;
Lebanon;1933;3 258;Interpolated.;;;;;;;;;;;;
Lebanon;1934;3 317;Interpolated.;;;;;;;;;;;;
Lebanon;1935;3 376;Interpolated.;;;;;;;;;;;;
Lebanon;1936;3 437;Interpolated.;;;;;;;;;;;;
Lebanon;1937;3 498;Interpolated.;;;;;;;;;;;;
Lebanon;1938;3 561;Interpolated.;;;;;;;;;;;;
Lebanon;1939;3 625;Interpolated.;;;;;;;;;;;;
